Format,ABLayout,CTAGroup,M,N,K,PipelineDepth,Cycles,CyclesPerMMA,FLOPsPerCycle
BF16,TS,1,64,64,16,1,151549,151.549,864.8819853644695
BF16,TS,1,64,64,16,2,179549,89.7745,1460.0137009952714
BF16,TS,1,64,64,16,3,211424,70.4747,1859.8447386083233
BF16,TS,1,64,64,16,4,243674,60.9185,2151.595984799363
BF16,TS,1,64,64,16,5,276673,55.3346,2368.7168606983696
BF16,TS,1,64,64,16,6,308673,51.4455,2547.7835767948604
BF16,TS,1,64,64,16,7,341548,48.7926,2686.3089894779127
BF16,TS,1,64,64,16,8,373548,46.6935,2807.0716480880637
BF16,TS,1,64,64,16,9,405299,45.0332,2910.5637618468154
BF16,TS,1,64,64,16,10,437299,43.7299,2997.30847772348
BF16,TS,1,64,80,16,1,158548,158.548,1033.377904483185
BF16,TS,1,64,80,16,2,195423,97.7115,1676.7729489364096
BF16,TS,1,64,80,16,3,235423,78.4743,2087.817285404266
BF16,TS,1,64,80,16,4,275798,68.9495,2376.231879854096
BF16,TS,1,64,80,16,5,316673,63.3346,2586.8956305084425
BF16,TS,1,64,80,16,6,356673,59.4455,2756.137975120068
BF16,TS,1,64,80,16,7,397548,56.7926,2884.882889672246
BF16,TS,1,64,80,16,8,437423,54.6779,2996.457435270923
BF16,TS,1,64,80,16,9,477298,53.0331,3089.391342388056
BF16,TS,1,64,80,16,10,517298,51.7298,3167.226627591833
BF16,TS,1,64,96,16,1,165548,165.548,1187.6193007466113
BF16,TS,1,64,96,16,2,211423,105.7115,1859.8544150825596
BF16,TS,1,64,96,16,3,259423,86.4743,2273.6003645013607
BF16,TS,1,64,96,16,4,307798,76.9495,2555.0263484493075
BF16,TS,1,64,96,16,5,356673,71.3346,2756.137975120068
BF16,TS,1,64,96,16,6,404673,67.4455,2915.0647559881686
BF16,TS,1,64,96,16,7,453548,64.7926,3034.4205974139027
BF16,TS,1,64,96,16,8,501423,62.6779,3136.79941414757
BF16,TS,1,64,96,16,9,549298,61.0331,3221.3339974538408
BF16,TS,1,64,96,16,10,597298,59.7298,3291.6232768232944
BF16,TS,1,64,112,16,1,172673,172.673,1328.3837079334928
BF16,TS,1,64,112,16,2,227423,113.7115,2017.175043860999
BF16,TS,1,64,112,16,3,283423,94.4743,2427.919550607943
BF16,TS,1,64,112,16,4,339798,84.9495,2700.1453804907624
BF16,TS,1,64,112,16,5,396673,79.3346,2891.2479548645865
BF16,TS,1,64,112,16,6,452673,75.4455,3040.2873597497533
BF16,TS,1,64,112,16,7,509548,72.7926,3151.0895338262408
BF16,TS,1,64,112,16,8,565423,70.6779,3245.3709009464064
BF16,TS,1,64,112,16,9,621298,69.0331,3322.6959241291493
BF16,TS,1,64,112,16,10,677298,67.7298,3386.633357842486
BF16,TS,1,64,128,16,1,179548,179.548,1460.021832601867
BF16,TS,1,64,128,16,2,243423,121.7115,2153.8145532673575
BF16,TS,1,64,128,16,3,307423,102.4743,2558.143846798661
BF16,TS,1,64,128,16,4,371798,92.9495,2820.284132781779
BF16,TS,1,64,128,16,5,436673,87.3346,3001.60532022818
BF16,TS,1,64,128,16,6,500673,83.4455,3141.4995416169836
BF16,TS,1,64,128,16,7,565548,80.7926,3244.653594512369
BF16,TS,1,64,128,16,8,629423,78.6779,3331.863204279728
BF16,TS,1,64,128,16,9,693298,77.0331,3403.004682402759
BF16,TS,1,64,128,16,10,757298,75.7298,3461.5699500064707
BF16,TS,1,64,256,16,1,243423,243.423,2153.8145532673575
BF16,TS,1,64,256,16,2,371423,185.7115,2823.1315777428968
BF16,TS,1,64,256,16,3,499423,166.4743,3149.3629947685617
BF16,TS,1,64,256,16,4,627798,156.9495,3340.4885010783723
BF16,TS,1,64,256,16,5,756673,151.3346,3464.4291523551124
BF16,TS,1,64,256,16,6,884673,147.4455,3555.808756455775
BF16,TS,1,64,256,16,7,1013548,144.7926,3620.958529648615
BF16,TS,1,64,256,16,8,1141423,142.6779,3674.6265539372253
BF16,TS,1,64,256,16,9,1269298,141.0331,3717.481924456032
BF16,TS,1,64,256,16,10,1397298,139.7298,3752.1559466914
BF16,TS,1,128,64,16,1,151545,151.545,1729.809627503382
BF16,TS,1,128,64,16,2,179545,89.7725,2920.0924559302684
BF16,TS,1,128,64,16,3,211420,70.4733,3719.76337137611
BF16,TS,1,128,64,16,4,243796,60.949,4301.038573233359
BF16,TS,1,128,64,16,5,276545,55.309,4739.626462239419
BF16,TS,1,128,64,16,6,308669,51.4448,5095.636488041551
BF16,TS,1,128,64,16,7,341544,48.792,5372.68404656501
BF16,TS,1,128,64,16,8,373544,46.693,5614.203413787935
BF16,TS,1,128,64,16,9,405295,45.0328,5821.179229361709
BF16,TS,1,128,64,16,10,437295,43.7295,5994.671789066877
BF16,TS,1,128,80,16,1,158545,158.545,2066.7949162698287
BF16,TS,1,128,80,16,2,195420,97.71,3353.597380002047
BF16,TS,1,128,80,16,3,235420,78.4733,4175.687781704096
BF16,TS,1,128,80,16,4,275796,68.949,4752.498223324486
BF16,TS,1,128,80,16,5,316545,63.309,5175.883365714196
BF16,TS,1,128,80,16,6,356669,59.4448,5512.340860764945
BF16,TS,1,128,80,16,7,397544,56.792,5769.826736160022
BF16,TS,1,128,80,16,8,437544,54.693,5991.260307534785
BF16,TS,1,128,80,16,9,477295,53.0328,6178.817637386674
BF16,TS,1,128,80,16,10,517295,51.7295,6334.489991204245
BF16,TS,1,128,96,16,1,165545,165.545,2375.2816454740405
BF16,TS,1,128,96,16,2,211420,105.71,3719.7616119572417
BF16,TS,1,128,96,16,3,259420,86.4733,4547.253314028723
BF16,TS,1,128,96,16,4,307796,76.949,5110.085901051346
BF16,TS,1,128,96,16,5,356545,71.309,5514.254862640059
BF16,TS,1,128,96,16,6,404669,67.4448,5830.190022062487
BF16,TS,1,128,96,16,7,453544,64.792,6068.897394740091
BF16,TS,1,128,96,16,8,501544,62.693,6272.087792895539
BF16,TS,1,128,96,16,9,549295,61.0328,6442.699663131955
BF16,TS,1,128,96,16,10,597295,59.7295,6583.279618948761
BF16,TS,1,128,112,16,1,172670,172.67,2656.813575027509
BF16,TS,1,128,112,16,2,227420,113.71,4034.4033066572865
BF16,TS,1,128,112,16,3,283420,94.4733,4855.890500278915
BF16,TS,1,128,112,16,4,339796,84.949,5400.322546469058
BF16,TS,1,128,112,16,5,396545,79.309,5784.3624304933865
BF16,TS,1,128,112,16,6,452669,75.4448,6080.631136937204
BF16,TS,1,128,112,16,7,509544,72.792,6302.231014397186
BF16,TS,1,128,112,16,8,565544,70.693,6489.355381720963
BF16,TS,1,128,112,16,9,621295,69.0328,6645.420727538214
BF16,TS,1,128,112,16,10,677295,67.7295,6773.296717087827
BF16,TS,1,128,128,16,1,179795,179.795,2916.0321477237967
BF16,TS,1,128,128,16,2,243670,121.835,4303.262609266631
BF16,TS,1,128,128,16,3,307670,102.5567,5112.176971372908
BF16,TS,1,128,128,16,4,372045,93.0113,5636.820472351209
BF16,TS,1,128,128,16,5,436920,87.384,5999.8169001190145
BF16,TS,1,128,128,16,6,500921,83.4868,6279.890952821284
BF16,TS,1,128,128,16,7,565795,80.8279,6486.473111388518
BF16,TS,1,128,128,16,8,629795,78.7244,6659.790357246292
BF16,TS,1,128,128,16,9,693545,77.0606,6803.580558677198
BF16,TS,1,128,128,16,10,757545,75.7545,6920.882587833066
BF16,TS,1,128,256,16,1,243420,243.42,4307.6821953824665
BF16,TS,1,128,256,16,2,371420,185.71,5646.308760971407
BF16,TS,1,128,256,16,3,499420,166.4733,6298.763825790683
BF16,TS,1,128,256,16,4,627796,156.949,6680.998286067448
BF16,TS,1,128,256,16,5,756545,151.309,6930.030599633862
BF16,TS,1,128,256,16,6,884669,147.4448,7111.65127559602
BF16,TS,1,128,256,16,7,1013544,144.792,7241.947068898834
BF16,TS,1,128,256,16,8,1141544,142.693,7348.475398232568
BF16,TS,1,128,256,16,9,1269295,141.0328,7434.97966430504
BF16,TS,1,128,256,16,10,1397295,139.7295,7504.32800518144
BF16,TS,2,128,64,16,1,174534,174.534,1501.9652331350912
BF16,TS,2,128,64,16,2,188534,94.267,2780.867111502435
BF16,TS,2,128,64,16,3,209659,69.8863,3751.006992786855
BF16,TS,2,128,64,16,4,225909,56.4772,4641.589880518156
BF16,TS,2,128,64,16,5,246784,49.3568,5311.203319502075
BF16,TS,2,128,64,16,6,262784,43.7973,5985.39179355805
BF16,TS,2,128,64,16,7,283659,40.5227,6469.06548675187
BF16,TS,2,128,64,16,8,299659,37.4574,6998.456913720654
BF16,TS,2,128,64,16,9,319534,35.5038,7383.5476765867315
BF16,TS,2,128,64,16,10,335534,33.5534,7812.7402886145655
BF16,TS,2,128,80,16,1,177786,177.786,1843.1147559425376
BF16,TS,2,128,80,16,2,197411,98.7055,3319.7744806520404
BF16,TS,2,128,80,16,3,217411,72.4703,4521.576425101041
BF16,TS,2,128,80,16,4,237661,59.4153,5515.077766164607
BF16,TS,2,128,80,16,5,258536,51.7072,6337.221895596745
BF16,TS,2,128,80,16,6,278536,46.4227,7058.615720326478
BF16,TS,2,128,80,16,7,299411,42.773,7660.907581885768
BF16,TS,2,128,80,16,8,319411,39.9264,8207.10106596137
BF16,TS,2,128,80,16,9,339286,37.6984,8692.146085775525
BF16,TS,2,128,80,16,10,359286,35.9286,9120.310838719015
BF16,TS,2,128,96,16,1,181411,181.411,2167.542210781044
BF16,TS,2,128,96,16,2,205411,102.7055,3828.577826893399
BF16,TS,2,128,96,16,3,229411,76.4703,5142.074766281812
BF16,TS,2,128,96,16,4,253661,63.4153,6200.648739342083
BF16,TS,2,128,96,16,5,278536,55.7072,7058.620788695178
BF16,TS,2,128,96,16,6,302536,50.4227,7798.392390728779
BF16,TS,2,128,96,16,7,327411,46.773,8406.901417484445
BF16,TS,2,128,96,16,8,351411,43.9264,8951.701027172725
BF16,TS,2,128,96,16,9,375286,41.6984,9430.002110392725
BF16,TS,2,128,96,16,10,399286,39.9286,9847.978641875747
BF16,TS,2,128,112,16,1,185411,185.411,2474.2437072234115
BF16,TS,2,128,112,16,2,213411,106.7055,4299.234809827048
BF16,TS,2,128,112,16,3,241411,80.4703,5700.8859169159305
BF16,TS,2,128,112,16,4,269661,67.4153,6804.864771053455
BF16,TS,2,128,112,16,5,298536,59.7072,7683.361470643406
BF16,TS,2,128,112,16,6,326536,54.4227,8429.423751486052
BF16,TS,2,128,112,16,7,355411,50.773,9035.353435881276
BF16,TS,2,128,112,16,8,383411,47.9264,9572.010415971155
BF16,TS,2,128,112,16,9,411286,45.6984,10038.68844423437
BF16,TS,2,128,112,16,10,439286,43.9286,10443.12816707111
BF16,TS,2,128,128,16,1,188286,188.286,2784.5299172535397
BF16,TS,2,128,128,16,2,221411,110.7055,4735.880331148859
BF16,TS,2,128,128,16,3,253411,84.4703,6206.773268237475
BF16,TS,2,128,128,16,4,285661,71.4153,7341.396031382631
BF16,TS,2,128,128,16,5,318536,63.7072,8229.650651731672
BF16,TS,2,128,128,16,6,350536,58.4227,8974.04604717002
BF16,TS,2,128,128,16,7,383411,54.773,9572.015409051904
BF16,TS,2,128,128,16,8,415411,51.9264,10096.752326369631
BF16,TS,2,128,128,16,9,447286,49.6984,10549.393944271847
BF16,TS,2,128,128,16,10,479286,47.9286,10938.938337443613
BF16,TS,2,128,256,16,1,221411,221.411,4735.880331148859
BF16,TS,2,128,256,16,2,285411,142.7055,7347.831723374362
BF16,TS,2,128,256,16,3,349411,116.4703,9002.947532546925
BF16,TS,2,128,256,16,4,413661,103.4153,10139.466790697314
BF16,TS,2,128,256,16,5,478536,95.7072,10956.082718959493
BF16,TS,2,128,256,16,6,542536,90.4227,11596.380112515993
BF16,TS,2,128,256,16,7,607411,86.773,12084.127551196802
BF16,TS,2,128,256,16,8,671411,83.9264,12493.994738246845
BF16,TS,2,128,256,16,9,735286,81.6984,12834.718917383938
BF16,TS,2,128,256,16,10,799286,79.9286,13118.90862594866
BF16,TS,2,256,64,16,1,181411,181.411,2890.056281041392
BF16,TS,2,256,64,16,2,213411,106.7055,4913.411211230911
BF16,TS,2,256,64,16,3,245411,81.8037,6409.098854941769
BF16,TS,2,256,64,16,4,277661,69.4153,7552.917008210005
BF16,TS,2,256,64,16,5,310536,62.1072,8441.662158332689
BF16,TS,2,256,64,16,6,342536,57.0893,9183.647373500813
BF16,TS,2,256,64,16,7,375411,53.6301,9776.002655225331
BF16,TS,2,256,64,16,8,407411,50.9264,10295.013980960759
BF16,TS,2,256,64,16,9,439286,48.8096,10741.49347669311
BF16,TS,2,256,64,16,10,471286,47.1286,11124.624962337095
BF16,TS,2,256,80,16,1,188286,188.286,3480.6623965669246
BF16,TS,2,256,80,16,2,229411,114.7055,5713.413916507927
BF16,TS,2,256,80,16,3,269411,89.8037,7297.694861124875
BF16,TS,2,256,80,16,4,309661,77.4153,8465.510047755417
BF16,TS,2,256,80,16,5,350536,70.1072,9347.969965994933
BF16,TS,2,256,80,16,6,390536,65.0893,10068.628791521802
BF16,TS,2,256,80,16,7,431411,61.6301,10633.764994702264
BF16,TS,2,256,80,16,8,471411,58.9264,11121.67042276467
BF16,TS,2,256,80,16,9,511286,56.8096,11536.078409282938
BF16,TS,2,256,80,16,10,551286,55.1286,11887.840431282493
BF16,TS,2,256,96,16,1,197411,197.411,3983.729376782449
BF16,TS,2,256,96,16,2,245411,122.7055,6409.101466519431
BF16,TS,2,256,96,16,3,293411,97.8037,8040.922787174718
BF16,TS,2,256,96,16,4,341661,85.4153,9207.156094985325
BF16,TS,2,256,96,16,5,390536,78.1072,10068.623635209045
BF16,TS,2,256,96,16,6,438536,73.0893,10759.878668970698
BF16,TS,2,256,96,16,7,487411,69.6301,11294.425830208487
BF16,TS,2,256,96,16,8,535411,66.9264,11750.699275622175
BF16,TS,2,256,96,16,9,583286,64.8096,12134.498592801066
BF16,TS,2,256,96,16,10,631286,63.1286,12457.618258602282
BF16,TS,2,256,112,16,1,205411,205.411,4466.674131375632
BF16,TS,2,256,112,16,2,261411,130.7055,7019.6280952217
BF16,TS,2,256,112,16,3,317411,105.8037,8671.757225881514
BF16,TS,2,256,112,16,4,373661,93.4153,9821.774377430678
BF16,TS,2,256,112,16,5,430536,86.1072,10655.36912128138
BF16,TS,2,256,112,16,6,486536,81.0893,11314.735729621541
BF16,TS,2,256,112,16,7,543411,77.6301,11818.920753676732
BF16,TS,2,256,112,16,8,599411,74.9264,12245.403489290824
BF16,TS,2,256,112,16,9,655286,72.8096,12601.415197995868
BF16,TS,2,256,112,16,10,711286,71.1286,12899.227596213055
BF16,TS,2,256,128,16,1,213659,213.659,4907.7080768888745
BF16,TS,2,256,128,16,2,277659,138.8295,7552.976852902301
BF16,TS,2,256,128,16,3,341659,113.8863,9207.21807627432
BF16,TS,2,256,128,16,4,405909,101.4772,10333.119163713623
BF16,TS,2,256,128,16,5,470784,94.1568,11136.487221315932
BF16,TS,2,256,128,16,6,534784,89.1307,11764.476213022
BF16,TS,2,256,128,16,7,599659,85.6656,12240.339179320521
BF16,TS,2,256,128,16,8,663659,82.9574,12639.933266953882
BF16,TS,2,256,128,16,9,727534,80.8371,12971.469783057531
BF16,TS,2,256,128,16,10,791534,79.1534,13247.390510072844
BF16,TS,2,256,256,16,1,277411,277.411,7559.7290662590885
BF16,TS,2,256,256,16,2,405411,202.7055,10345.807094528762
BF16,TS,2,256,256,16,3,533411,177.8037,11794.76017653176
BF16,TS,2,256,256,16,4,661661,165.4152,12678.109387770894
BF16,TS,2,256,256,16,5,790536,158.1072,13264.114474230142
BF16,TS,2,256,256,16,6,918536,153.0893,13698.880326711273
BF16,TS,2,256,256,16,7,1047411,149.6301,14015.575743115856
BF16,TS,2,256,256,16,8,1175411,146.9264,14273.486589203847
BF16,TS,2,256,256,16,9,1303286,144.8096,14482.13378118578
BF16,TS,2,256,256,16,10,1431286,143.1286,14652.221848044346
E4M3,TS,1,64,64,32,1,151799,151.799,1726.9151970698094
E4M3,TS,1,64,64,32,2,179799,89.8995,2915.9672745677117
E4M3,TS,1,64,64,32,3,211674,70.558,3715.2980526658916
E4M3,TS,1,64,64,32,4,244049,61.0123,4296.576264130347
E4M3,TS,1,64,64,32,5,276924,55.3848,4733.139778422961
E4M3,TS,1,64,64,32,6,308925,51.4875,5091.410536537995
E4M3,TS,1,64,64,32,7,341799,48.8284,5368.678883600527
E4M3,TS,1,64,64,32,8,373799,46.7249,5610.370487684297
E4M3,TS,1,64,64,32,9,405549,45.061,5817.5362286678055
E4M3,TS,1,64,64,32,10,437549,43.7549,5991.191843656367
E4M3,TS,1,64,80,32,1,158549,158.549,2066.742773527427
E4M3,TS,1,64,80,32,2,195424,97.712,3353.5287375143275
E4M3,TS,1,64,80,32,3,235424,78.4747,4175.613286830023
E4M3,TS,1,64,80,32,4,275800,68.95,4752.429296591733
E4M3,TS,1,64,80,32,5,316549,63.3098,5175.817961832133
E4M3,TS,1,64,80,32,6,356673,59.4455,5512.275950240136
E4M3,TS,1,64,80,32,7,397548,56.7926,5769.765779344492
E4M3,TS,1,64,80,32,8,437548,54.6935,5991.205536306874
E4M3,TS,1,64,80,32,9,477299,53.0332,6178.7710339938
E4M3,TS,1,64,80,32,10,517299,51.7299,6334.441009938159
E4M3,TS,1,64,96,32,1,165549,165.549,2375.2242538462933
E4M3,TS,1,64,96,32,2,211424,105.712,3719.691236567277
E4M3,TS,1,64,96,32,3,259424,86.4747,4547.179695332855
E4M3,TS,1,64,96,32,4,307800,76.95,5110.019493177388
E4M3,TS,1,64,96,32,5,356549,71.3098,5514.193000120601
E4M3,TS,1,64,96,32,6,404673,67.4455,5830.129511976337
E4M3,TS,1,64,96,32,7,453548,64.7926,6068.841194827805
E4M3,TS,1,64,96,32,8,501548,62.6935,6272.037771060795
E4M3,TS,1,64,96,32,9,549299,61.0332,6442.657438902105
E4M3,TS,1,64,96,32,10,597299,59.7299,6583.235531953009
E4M3,TS,1,64,112,32,1,172674,172.674,2656.7520298365707
E4M3,TS,1,64,112,32,2,227424,113.712,4034.332348388912
E4M3,TS,1,64,112,32,3,283424,94.4747,4855.8185418953435
E4M3,TS,1,64,112,32,4,339800,84.95,5400.258975868158
E4M3,TS,1,64,112,32,5,396549,79.3098,5784.304083480226
E4M3,TS,1,64,112,32,6,452673,75.4455,6080.5747194995065
E4M3,TS,1,64,112,32,7,509548,72.7926,6302.1790676524815
E4M3,TS,1,64,112,32,8,565548,70.6935,6489.309483898803
E4M3,TS,1,64,112,32,9,621299,69.0332,6645.38222188744
E4M3,TS,1,64,112,32,10,677299,67.7299,6773.256715276414
E4M3,TS,1,64,128,32,1,179549,179.549,2920.027401990543
E4M3,TS,1,64,128,32,2,243424,121.712,4307.611410542921
E4M3,TS,1,64,128,32,3,307424,102.4747,5116.267722667156
E4M3,TS,1,64,128,32,4,371800,92.95,5640.5379236148465
E4M3,TS,1,64,128,32,5,436549,87.3098,6004.915828463701
E4M3,TS,1,64,128,32,6,500673,83.4455,6282.999083233967
E4M3,TS,1,64,128,32,7,565548,80.7926,6489.307189024738
E4M3,TS,1,64,128,32,8,629548,78.6935,6662.405408324703
E4M3,TS,1,64,128,32,9,693299,77.0332,6806.000529641766
E4M3,TS,1,64,128,32,10,757299,75.7299,6923.130758128559
E4M3,TS,1,64,256,32,1,243424,243.424,4307.611410542921
E4M3,TS,1,64,256,32,2,371424,185.712,5646.24795382097
E4M3,TS,1,64,256,32,3,499424,166.4747,6298.710855162976
E4M3,TS,1,64,256,32,4,627800,156.95,6680.9557183816505
E4M3,TS,1,64,256,32,5,756549,151.3098,6929.993959413072
E4M3,TS,1,64,256,32,6,884673,147.4455,7111.61751291155
E4M3,TS,1,64,256,32,7,1013548,144.7926,7241.91705929723
E4M3,TS,1,64,256,32,8,1141548,142.6935,7348.4496490730135
E4M3,TS,1,64,256,32,9,1269299,141.0332,7434.958577129357
E4M3,TS,1,64,256,32,10,1397299,139.7299,7504.306522798629
E4M3,TS,1,128,64,32,1,151545,151.545,3459.619255006764
E4M3,TS,1,128,64,32,2,179545,89.7725,5840.184911860537
E4M3,TS,1,128,64,32,3,211420,70.4733,7439.52674275222
E4M3,TS,1,128,64,32,4,243794,60.9485,8602.147714874032
E4M3,TS,1,128,64,32,5,276669,55.3338,9475.004427673503
E4M3,TS,1,128,64,32,6,308670,51.445,10191.233356011275
E4M3,TS,1,128,64,32,7,341544,48.792,10745.36809313002
E4M3,TS,1,128,64,32,8,373544,46.693,11228.40682757587
E4M3,TS,1,128,64,32,9,405295,45.0328,11642.358458723418
E4M3,TS,1,128,64,32,10,437295,43.7295,11989.343578133754
E4M3,TS,1,128,80,32,1,158545,158.545,4133.589832539657
E4M3,TS,1,128,80,32,2,195420,97.71,6707.194760004094
E4M3,TS,1,128,80,32,3,235420,78.4733,8351.375563408192
E4M3,TS,1,128,80,32,4,275794,68.9485,9505.065374881253
E4M3,TS,1,128,80,32,5,316669,63.3338,10347.71322737622
E4M3,TS,1,128,80,32,6,356670,59.445,11024.644629489443
E4M3,TS,1,128,80,32,7,397544,56.792,11539.653472320044
E4M3,TS,1,128,80,32,8,437544,54.693,11982.52061506957
E4M3,TS,1,128,80,32,9,477295,53.0328,12357.635274773347
E4M3,TS,1,128,80,32,10,517295,51.7295,12668.97998240849
E4M3,TS,1,128,96,32,1,165545,165.545,4750.563290948081
E4M3,TS,1,128,96,32,2,211420,105.71,7439.523223914483
E4M3,TS,1,128,96,32,3,259420,86.4733,9094.506628057447
E4M3,TS,1,128,96,32,4,307794,76.9485,10220.238211271175
E4M3,TS,1,128,96,32,5,356669,71.3338,11024.675539505817
E4M3,TS,1,128,96,32,6,404670,67.445,11660.345466676552
